road_type,intersection_degree,distance_to_major_road
primary_link,3,6.221070240981752
residential,3,17.90726950792482
secondary,4,4.4129365794500215
primary,4,0.5711661865509312
secondary,3,6.501015215045283
tertiary,3,10.4432102341307
tertiary,3,423.87708314098984
primary,3,87.32770808348845
residential,4,18.72080374954673
secondary,3,2.5873623738873763
tertiary,4,12.328913255753928
trunk,3,3.8546661269746676
residential,3,27.531574699148006
residential,3,33.05591156392938
trunk,3,46.31540231172699
tertiary,3,24.336448558736745
residential,3,27.717797091115813
tertiary,3,7.457835051803866
primary,3,15.509297589661374
residential,3,63.854461422011205
tertiary,3,23.73876099814477
residential,3,7.738158533035149
tertiary,3,18.094156776624473
primary,4,13.194749170920538
tertiary,3,42.41438166175619
tertiary,4,10.417673982677558
tertiary,3,20.797295227569954
primary,1,59.575258103195
trunk_link,4,0.21428815210619112
trunk,3,7.4760960962110365
trunk,3,2.302041537135503
tertiary,3,13.893279624924723
trunk,3,5.247146611381733
secondary,3,2.685508373371772
trunk,3,2.583392133736159
residential,3,20.630449095610192
secondary,3,19.78929864399602
trunk,3,2.0578802555598097
primary,3,1.937169109738278
trunk,4,30.039993680809822
primary,4,5.032240995710325
primary,4,1.4180307049221927
secondary,4,1.2276055880941235
secondary,3,25.27630169950191
tertiary,3,15.501342350743498
primary,4,4.07510848015756
primary,4,37.84605491157208
trunk,3,1.5410657760638964
trunk,3,3.565948641605277
trunk,3,2.602490309075663
primary,3,93.48890094489609
primary,3,3.9372897631736703
secondary,4,0.4564580880339072
primary,3,19.447382149508627
primary,3,1.8456393543147926
secondary,3,6.6297073062745095
primary,3,0.6524271396803702
primary,3,0.7199238790478348
trunk_link,3,1.145369017126854
residential,3,14.461817416158233
primary,3,3.7731088928063126
tertiary,4,583.6101601233804
tertiary,1,8.834605725812162
tertiary,3,13.677366659767165
tertiary,4,10.604042839963777
tertiary,3,13.493388795184044
primary,3,2.184550581868639
primary,4,4.186475428981838
tertiary,3,22.161299588948353
tertiary,4,8.305651182644633
primary,3,14.624385720864131
trunk,3,5.61767632031577
trunk,3,4.13436653226711
primary,4,12.637144540930377
tertiary,3,7.710028726238054
primary,3,4.1907981714386136
primary,3,17.513728047076878
tertiary,3,3.71020576062809
secondary,3,4.83665564068727
secondary,3,6.224940777521237
primary,4,12.42516300139202
trunk,3,3.5429892822666837
tertiary,3,19.382158106646827
tertiary,4,7.717028655475569
tertiary,3,32.07154763481872
secondary,3,21.425127289634485
tertiary,3,22.26326045654907
trunk,3,4.1379305231690005
trunk,3,0.06667142520140251
trunk_link,3,1.6315468919092275
trunk,4,4.072302257462371
primary,4,4.706223051668757
primary,3,9.049381431244091
trunk,3,2.64540568178226
residential,4,315.82208939423344
residential,3,6.779731853492197
secondary,3,2.5709387692106556
primary,4,0.23316585324052452
secondary,4,3.4049557150354723
secondary,4,3.8115987921581125
primary,3,6.617147306791945
trunk,4,1.5060259812598793
tertiary,4,23.42709622774957
secondary,4,1.632602304541129
primary,3,2.250748686412037
primary,4,4.471915699788052
trunk,3,3.96179398210942
primary,4,0.5358283194946762
primary,3,8.678150307241458
primary,3,7.679825325338272
primary,3,2.443693235202099
trunk,4,1.0000422271511262
secondary,4,1.5947725349814763
primary,3,12.193209387730304
residential,3,79.59509348119691
tertiary,3,11.656253500981178
primary,4,2.044752094363351
primary,3,4.8567472477871
primary,3,4.925596913887107
primary,3,8.476834948916911
secondary,4,1.3623335236093692
tertiary,1,7.099188337268414
secondary,4,3.2182341303978945
primary,3,0.7694108744856643
tertiary,3,9.713016929296803
primary,3,2.963171921071217
primary_link,3,6.529801835476991
primary,3,10.541769385595742
primary,3,1.6599351071613193
tertiary,3,3.346823291374323
motorway_link,3,4.250033188848808
motorway_link,4,0.07055653494683596
primary,4,3.1049414877931647
motorway_link,4,9.870023061121373
motorway_link,3,3.4221430251137006
motorway_link,4,2.373579869384775
motorway_link,3,0.7113432874094854
motorway_link,3,4.3851230775492835
motorway_link,3,3.8085505928315015
motorway_link,3,5.478719477418925
motorway_link,3,7.205724570331229
secondary,4,5.992631578363497
trunk,3,3.406312421530154
tertiary,3,4.07477715501652
motorway_link,4,0.8072456527117697
tertiary,3,11.036015367902332
tertiary,4,19.26471606472541
primary,3,3.938354979478103
trunk,4,38.90878383276335
tertiary,3,86.23369897691374
trunk,3,8.356713789288921
residential,3,23.47072972008914
trunk,3,4.4442088056076186
primary,3,3.7450320173943643
secondary,4,4.638471512780063
primary,3,39.53612781845954
primary,4,1.4006790355954681
trunk,3,16.834710232885786
tertiary,3,12.447069073749198
trunk,3,0.17695726147874447
tertiary,3,19.718560358193017
secondary,4,2.6308134271696373
trunk,4,3.0208758465962213
tertiary,3,27.848773601057005
residential,3,6.237074690308976
primary,3,13.374570619144876
tertiary,4,28.372988858261508
tertiary,3,37.088338854704325
secondary,3,0.9822241544660935
tertiary,3,34.754559205211244
secondary,4,8.432452778941103
trunk,3,2.667816748924388
trunk,3,0.10062773388926757
trunk,3,0.10062773388926757
secondary,4,1.4327302062234937
trunk,1,1.1577438684865986
primary,3,14.926114239965033
secondary,5,3.6464757584976137
tertiary,4,366.11597032416927
tertiary,3,16.81024544603331
primary,1,13.551894286453344
tertiary,3,9.247309372252767
residential,3,41.84827012495141
tertiary,3,9.082851594859173
primary,3,9.974414459462757
primary,3,0.5338117031195087
primary,3,1.4042915933010456
tertiary,3,15.665255581454568
trunk,3,0.3342566575154893
residential,3,86.73520060115375
tertiary,3,18.20865221052796
trunk,3,0.8735070640277405
trunk,4,1.2851097808675152
trunk_link,3,4.226061552756536
primary,4,0.43890091929547875
tertiary,3,12.845545068252987
trunk,3,5.106085911188531
residential,4,104.19822743594368
primary,3,1.2002892953761253
tertiary,3,2.18375612678165
primary,4,2.4422046677516
residential,3,21.902240850685953
primary,3,3.269575406180163
trunk,3,3.4189488935010877
secondary,3,3.675484299040639
primary,3,15.854812512700367
primary,3,3.1193721948242734
primary,3,2.486492472674744
trunk,3,3.5311967388660292
tertiary,4,106.69031948126704
primary,3,4.124040277978008
trunk,3,2.551497465919022
primary,3,5.219393046817009
primary,3,5.219393046817009
secondary,3,6.675626698156579
secondary,4,6.18544419278719
tertiary,3,12.463491936046474
tertiary,1,7.291196402779721
motorway,3,0.2959467658006176
trunk,3,7.031905491444893
tertiary,3,4.831341753673825
tertiary,3,8.790677958725302
secondary,3,3.781562770320693
secondary_link,3,0.4886065299742289
trunk,3,6.844941665859429
tertiary,3,14.634164738025206
primary,3,3.3435254914313255
tertiary,3,14.001399082792299
primary,3,12.695447451163833
primary,3,2.010152435557626
primary,3,0.8007346925758864
primary,3,0.6699951188516583
primary,3,15.855457673483194
tertiary,3,23.491221747042392
primary,3,1.1347966519968424
primary,3,8.155616528621792
secondary,3,2.1873480477973244
trunk,3,3.9267138058612003
primary,4,6.28843459688061
primary,3,10.840057173933413
primary,3,0.20715500437647058
tertiary,3,35.004670921287406
secondary,4,4.006656968529391
primary,4,9.325708476468785
trunk,3,1.4367517342367404
trunk,3,1.4938474550763672
tertiary,4,5.118909157360033
primary,3,1.6990360053667422
tertiary,4,8.680462597536517
secondary,4,0.005793422270217189
primary,4,5.586034617468978
trunk,4,4.147714112385409
motorway,3,1.2933484186604898
residential,1,86.8336210998819
tertiary,3,13.924621620331012
primary,4,2.5304589028983435
secondary,1,1.6068928620072978
residential,1,61.317210822491624
trunk,3,6.304024987104448
primary,3,10.543206517047526
primary,3,1.7558351339814815
secondary,3,6.292108211275515
tertiary,4,14.00281776867701
trunk,3,2.0421693484993018
tertiary,3,14.607744263543232
tertiary,3,138.38341341629538
primary,3,3.870351964299364
primary,3,5.1329575592357735
trunk,3,0.008586631779718874
tertiary,3,9.662680657609902
tertiary,4,13.143565735424653
tertiary,3,5.452779842155765
secondary,4,1.3186122449304416
primary,3,4.1461180063412355
tertiary,3,8.762773895159771
primary,3,1.9385210151476067
secondary,3,4.604271276056353
primary,3,0.43926808647932725
primary,3,5.760546877365847
residential,1,81.53707678240555
secondary,3,6.547967966918516
primary,4,11.782932796017489
trunk,3,4.400069083347558
tertiary,3,10.239001171626684
primary,3,7.959937519385749
tertiary,4,9.00960905671105
trunk,3,1.4552221766501352
primary,3,0.6537676393889961
secondary,3,2.821717853755779
primary,1,7.216868041535942
primary,3,2.672934800310519
primary,3,15.25787723799171
tertiary,3,10.273957168449467
trunk,3,3.7777577019490027
trunk,3,4.006134766084632
primary,3,0.4858848970892915
trunk,1,4.0208151965930545
primary,3,7.364135366969045
trunk,4,3.4496195102113028
tertiary,1,73.71080573925518
tertiary,3,8.487638083991527
tertiary,3,15.832411355921707
trunk,3,2.799047167281997
tertiary,4,12.882422372746396
tertiary,3,20.58530824264126
trunk,3,1.5700643775836673
tertiary,1,9.814422312911933
tertiary,3,9.300217307102848
primary,3,4.539366373245404
primary,3,5.636369912489913
primary,3,5.224545569520927
primary,4,8.312539792534285
primary,4,8.665312791422807
residential,4,12.501649501095278
primary,3,19.636969062645864
trunk,4,0.7254438884857584
trunk,3,13.975768839148737
trunk,3,1.5951246873830962
residential,3,18.342900139357432
primary,3,1.6435555695824338
trunk,3,0.29896503075201847
primary,3,17.338191279209266
tertiary,1,15.430031267789975
primary,1,8.29220357509336
residential,3,22.243445120878544
secondary,3,0.24952209714365783
residential,3,31.650654167894473
primary,3,1.0758630974697736
tertiary,3,32.1765845772577
trunk_link,3,6.613045233992796
primary,3,5.187770732850823
primary,3,14.477508897709471
primary,3,0.2581782424255873
trunk,3,5.760904884651822
trunk,3,16.0835854884133
tertiary,1,15.585778848696602
primary,3,5.108214269303004
residential,3,52.13825742406496
trunk,3,3.2264396428990714
primary,4,11.664027679747747
primary,3,7.827599762861823
tertiary,4,35.207278481630034
trunk_link,3,4.129212813739492
primary,3,2.8740807840449314
secondary,4,1.9839553802807737
primary,3,2.2329570703886406
tertiary,4,11.12616801869826
trunk,3,3.5456118764532856
primary,1,10.212942001087226
primary,4,14.322391503214886
primary,3,1.2040389190631966
primary,3,2.872079732838886
residential,3,5.189982175473201
primary,3,24.62644446034525
tertiary,4,6.7570425811985055
primary,3,2.945970038986265
trunk,3,0.7340097544871819
primary,1,20.767867716093193
trunk,4,7.816292515363351
tertiary,3,103.06022936681721
primary_link,3,3.566966060360187
primary,3,5.938359381233158
secondary,1,0.2649984758133996
tertiary,3,13.283227835153482
tertiary,3,22.30017891211701
primary,3,9.29623060238333
secondary,3,10.19087986585959
trunk,3,6.317519875139572
primary,4,7.002616703358951
primary,4,0.49419254076284574
trunk,3,0.7988382761043303
residential,3,39.774460926065295
tertiary,4,16.787073138131003
residential,3,107.11571060410962
primary_link,3,58.77796093328915
primary,3,1.3668261138338273
tertiary,3,334.76354791033003
tertiary,3,424.00714231889043
tertiary,3,505.282729537702
primary,4,12.124197529455554
secondary,3,15.506854611562403
tertiary,3,1238.3729395588487
secondary,3,0.7845949849946691
residential,3,11.322550764727074
tertiary,3,7.051332971040176
trunk,4,7.170379083590112
primary,3,4.240004826883512
motorway,3,2.5459227342603614
trunk,3,1.1879133995874986
residential,3,12.422951323721662
tertiary,4,11.045119332632927
trunk,3,3.6173022851126904
residential,3,78.29056795757589
tertiary,3,1035.0924076067558
trunk,3,5.387950633648811
primary,4,3.907435808400524
secondary,3,0.7766995635365449
primary,3,4.10642193124534
primary,4,4.366902524676196
trunk,3,1.9818043151463702
secondary,3,15.048057228911151
residential,3,32.97071175147186
tertiary,3,21.540899683852786
tertiary,3,19.592655480415115
trunk,3,12.286140740201896
residential,3,6.521822277623178
residential,3,18.76539243421172
primary,4,1.3990195905463447
primary,4,1.3026922075420633
trunk,4,3.1529613947508857
motorway,3,0.8307718964133557
primary,3,8.449171048351863
trunk_link,3,1.969069479835629
primary,4,10.545550477049185
primary,3,17.952110460290342
tertiary,3,39.3806528383562
primary,3,2.3144039036569386
tertiary,4,43.791710703704375
secondary,3,14.923934634570584
primary,4,9.801852309873086
trunk,3,2.0570677749762827
secondary,1,184.22725524078274
trunk,3,2.462559763068718
primary,3,20.129106030422076
primary,3,0.6984108927900518
trunk,3,5.367590133115344
primary,3,4.981678282203615
primary,3,1.210766250805224
tertiary,3,37.12551566254953
secondary,3,5.265471298790591
tertiary,3,5.0674811933420765
trunk,3,6.8162268435427995
secondary,4,2.630053919409346
primary,4,8.71072140209035
secondary,3,2.376795545536211
secondary,3,2.376795545536211
secondary,3,4.885795993519536
residential,3,50.847789951589505
trunk,3,0.40954515089228916
motorway,3,6.393455510972915
residential,3,1.7971571041266705
primary,3,3.4063645018531346
tertiary,3,414.03173558644613
motorway,3,0.9877449286264192
trunk,3,18.760172193078237
primary,3,11.352211198793253
trunk,4,2.1153911156381215
primary,3,11.966836426938997
trunk,3,5.469919535876082
primary,3,1.2669158632586244
tertiary,3,21.39477975606024
primary,3,4.173777231051254
tertiary,3,25.876684391245114
tertiary,4,18.073284964255457
trunk,3,81.56219929517704
primary,4,22.025126500525502
primary,1,9.709154392678299
primary,4,6.0619626113409515
residential,1,234.70817626761965
primary,3,4.5097417450766715
primary,4,6.070063745111852
secondary,4,0.6319561292168274
secondary,4,5.095885715845999
trunk,3,0.694602896368536
primary,3,2.590569184556014
tertiary,3,63.19209416094481
tertiary,3,13.528813712785084
trunk,3,13.727384376401263
tertiary,3,8.325279692002931
tertiary,3,16.741863612627636
secondary,3,5.934726538684303
secondary,3,3.33659866741057
primary,3,2.326042162948074
primary,3,10.937241593823357
tertiary,3,8.86434768197852
primary,3,14.994405288602618
trunk,3,2.3051784241174924
motorway,3,0.1178430686862162
trunk,4,15.301648424423691
primary,3,1.3196192659934223
secondary,3,4.084519471115515
secondary,3,5.6664790337821165
tertiary,4,4.952229719269944
secondary,3,4.375108214749255
secondary,4,0.6893072396220723
primary,3,3.9289773503941947
primary,3,3.9289773503941947
motorway_link,3,1.1125216543616563
tertiary,3,18.84839277374575
trunk,3,2.700158675362778
primary,3,1.9076652955262965
secondary,3,0.48885717337254814
trunk,3,46.12913406323084
primary,4,2.365700970520741
secondary,4,6.370977237773856
primary,4,9.071982431381086
primary,3,1.6667429446533137
tertiary,3,6.221924347629692
residential,3,9.813636345392293
tertiary,1,19.898742151759645
trunk,3,6.490306913756363
secondary,3,10.953932737478514
primary,1,16.13190705285049
primary,3,2.2262011733554843
trunk,3,7.314870639049307
trunk,4,0.6661204191850449
primary,4,6.308683226998474
secondary,4,1.3880099784892677
secondary,2,3.3202849593280157
trunk,3,8.522067253695509
tertiary,3,340.9757237986962
trunk,3,1.1623938449749627
tertiary,4,15.379216331653748
unclassified,3,45.961066934917
primary,3,0.05282916135167718
tertiary,3,77.8534534364574
primary,4,0.6018463373227558
primary,3,3.371962871792841
primary,3,15.42038239198056
tertiary,3,41.261917419804774
secondary,3,2.084550287395798
primary,3,1.8101701790530973
trunk,3,7.3859428873534485
primary,3,3.231041403691876
tertiary,3,47.467465567858355
tertiary,3,23.84024257525458
primary,3,0.6024433840869077
primary,3,3.6499376991215287
primary,3,0.06685428582608464
primary,3,18.891470454082906
primary,3,8.854758923554046
trunk,4,8.027072026780454
trunk,3,0.5401861092704239
primary,4,4.933518992396018
trunk,3,0.3490475072877554
trunk,1,3.390731709299146
primary,3,1.3079560932957732
trunk,3,3.623262304460425
primary,4,8.969297769228323
secondary,3,1.2861508106376924
primary_link,2,2.664577668661917
primary,1,24.443490836114528
tertiary,4,39.553042438005036
trunk,4,31.031927259611766
trunk,3,1.678496751226536
trunk,3,5.523175172618209
tertiary,4,6.7093845722609835
secondary,3,2.2248805515763452
primary,4,4.957234253156267
primary,3,39.65527666786283
secondary,3,3.019454694386574
residential,4,30.127431340799948
unclassified,2,6.484653589951912
primary,1,0.9260953267095584
trunk,3,0.003807757586513675
trunk,3,5.364384900377307
trunk,3,5.854715434672805
trunk,3,2.6808443760420197
primary,3,0.29807641818258507
primary,4,3.075135826619753
residential,3,27.530204024181515
primary,3,3.2920042610578895
residential,1,32.19140498699163
trunk,3,5.07564527459944
secondary,3,3.983672235155065
secondary,4,2.7681985828976936
secondary,4,9.115316860709994
tertiary,4,6.423926420583047
trunk,3,39.37027756360399
primary,3,7.4844618644494
primary,3,1.1204474451440645
primary,4,10.535750186944155
residential,3,31.986561152924757
residential,5,358.87869808687685
primary,3,1.5556603856875098
tertiary,4,323.7368089177913
tertiary,3,39.145261629631385
unclassified,2,31.811909170233086
trunk_link,4,2.18051995481529
tertiary,4,184.50400220768765
secondary,3,5.542610481654625
primary_link,3,0.9317031925796659
primary,4,3.579679961978651
primary,3,0.4774624490464627
tertiary,3,173.4991650846248
tertiary,3,24.39814621512147
secondary,3,3.650084919088149
primary,1,20.226270990999033
tertiary,4,13.760819894368954
tertiary,3,9.342186882320883
trunk,4,1.8063413653753728
secondary,4,8.031425434391311
primary,3,3.582768390396268
tertiary,4,21.27249350076989
secondary_link,3,0.20062972480040478
secondary,3,1.0879358396155334
primary,1,5.2434900788544825
tertiary,4,9.775960277323176
secondary,4,5.764842518065516
primary,4,1.660326120594296
tertiary,4,28.879530424926145
tertiary,4,11.877376701330544
residential,3,257.3885231617568
tertiary,3,23.636510448872976
secondary,3,1.9037968915418957
tertiary,3,21.136399985998285
primary,3,3.209868127919799
tertiary,3,197.63335126604846
primary_link,3,4.211502460608674
secondary,3,5.281017471320263
trunk,1,7.659395681297309
tertiary,3,80.43542076731853
residential,4,44.30493302052353
primary,1,4.377741804196159
secondary,3,5.808277951698904
secondary,3,6.092560520134645
secondary,3,2.1999387014771705
tertiary,1,21.297507145538418
residential,1,66.3357807247633
tertiary,3,11.955100042016575
residential,3,28.782839189518718
residential,3,30.647188420550126
tertiary,3,9.57243933503374
trunk,3,2.5426899300363357
tertiary,3,133.98262021352738
trunk,3,1.7710254957719334
tertiary,3,326.7627087805048
tertiary,3,11.005872483716782
primary,3,4.100298646140135
trunk,4,4.281409930444825
tertiary,3,849.1848299548386
primary,3,0.5963810754733601
secondary,3,6.102773978312659
secondary,3,7.855608543862975
tertiary,3,21.42956628532375
tertiary,3,664.5848063388196
trunk,3,4.52571104616712
tertiary,3,1008.4349374334464
trunk,3,0.9739162814723363
residential,3,51.818186997286986
trunk,3,24.41879104076992
residential,1,109.30322842773971
primary,3,6.150514909611147
tertiary,3,8.488865031949619
tertiary,3,10.453196869544515
tertiary,3,9.45558267239183
trunk,3,23.012129136580807
primary,3,10.760669890208899
primary,3,8.972843182160789
residential,3,85.51666972598831
trunk,3,4.011951748748486
primary,3,7.061573834111584
trunk_link,3,3.8913846023333925
primary,3,0.41253778222716153
primary,4,11.961903863594745
primary,3,4.572759116037351
trunk,3,6.17453040566236
tertiary,3,23.069669892608935
tertiary,3,20.56553668976334
primary,3,1.6837689776624878
primary,4,11.709839319824686
primary,3,0.07222835465283825
primary,3,3.9553941394599823
tertiary,3,122.90179970273181
primary,3,13.573950513000417
tertiary,3,382.83741655056247
primary,3,0.9107626139194381
primary,3,2.940686283390777
primary,3,6.5949878849040005
primary,3,3.5580829022615617
trunk,3,1.3566197842628949
primary,3,2.0326215606056346
tertiary,4,12.111112733306646
tertiary,4,14.632520450677466
primary,3,11.220935283297422
trunk,3,10.598485189271294
primary,3,1.142890081303292
tertiary,3,10.145472118692188
residential,3,8.305743467660285
trunk,3,5.345292462385844
tertiary,3,7.076215398953732
secondary,4,1.6304493044833774
trunk,3,72.27700736526862
trunk,4,3.9018105252227704
tertiary,3,10.448079305913632
primary,4,2.959252731487899
tertiary,3,5.658742696827816
trunk,3,0.16178935151634014
primary,3,5.043276270828333
primary,3,5.191314021375654
primary,3,28.75158428811598
secondary,3,8.045327456819464
tertiary,1,8.226107416395736
trunk,3,11.305167989971897
primary,3,6.146546586754586
primary,3,0.05557769920301014
residential,4,585.1085264651904
tertiary,3,27.344564944170184
primary,3,10.194612181760583
tertiary,3,7.751355175441965
primary,4,15.962585943671499
trunk,3,1.4531872468722553
tertiary,3,20.364743953958687
residential,3,7.9413554920297145
primary,3,2.9978622002023894
living_street,4,14.157949339609251
trunk,4,1.251817524536601
primary_link,3,2.2881931420094994
residential,3,7.545845715259476
secondary,4,0.20212056428763445
primary,3,6.969802527016425
primary,3,3.0790616135720565
primary,3,0.8359746272987605
tertiary,3,11.273997619763064
primary,3,10.389155752216377
primary,3,20.066092931509775
trunk,3,2.0483076060158747
primary,4,1.9071855675597464
tertiary,3,77.30889650766586
tertiary,3,10.905411783944752
trunk,3,0.5434416768727649
trunk,3,0.9167406816522149
tertiary,1,9.445214687104393
primary,3,3.6376704764748946
primary_link,3,7.944524430206748
trunk,3,0.040521152265426734
trunk,3,2.4180703351141535
living_street,1,36.699903047453795
primary,3,2.312265399678344
primary,4,4.556149189427702
tertiary,4,10.425579817084556
tertiary,3,27.697634270512626
primary,3,3.567373707942513
tertiary,3,8.02788738091094
secondary,3,1.7022333155251184
tertiary,3,346.45498719116057
tertiary,3,8.110420387813747
primary,3,5.619204973774413
secondary,3,1.2421560395358395
living_street,1,42.11642036542219
trunk,3,6.102363606574274
primary,3,4.48070502324321
residential,3,8.233005789446073
tertiary,4,16.611803896331143
trunk,3,2.078181435821557
motorway,3,1.3144926980427836
motorway,3,3.0207525026261175
tertiary,1,20.263036778848456
tertiary,1,20.319413223006563
motorway,3,3.9140550338755933
tertiary,4,30.68200809518298
motorway,3,4.1886646577438125
primary_link,3,3.104627624119227
tertiary,3,133.0129925154984
secondary,4,1.2168496826856674
tertiary,3,52.95555239907012
tertiary,4,92.62625767582429
trunk,3,1.3043176233770382
trunk,3,0.7871136876706131
tertiary,3,20.666781523222454
residential,1,28.384277382867293
tertiary,3,22.30799902469995
primary,3,5.175008005345006
tertiary,3,6.991688550024939
primary,3,11.242700769552545
primary,4,15.344916699078125
trunk,4,3.57686440458632
tertiary,3,19.12308971012745
trunk_link,3,1.743066524087928
secondary,4,0.06050853795036868
primary,3,1.601844037660198
primary,3,11.057894721369676
tertiary,4,8.015198386393346
tertiary,4,9.432726497743078
primary,4,1.163480159209524
primary,4,0.6265449474279795
primary,4,3.5761761581417324
tertiary,4,10.30757222758869
tertiary,4,26.228523884820476
tertiary,4,31.301844192032362
tertiary,1,74.89399520488251
secondary,4,1.7237516103644426
tertiary,1,51.97591177714929
primary,4,8.333891594551206
primary,3,7.252392446422462
secondary,4,20.0842836021816
primary,3,2.882925297504335
primary,3,0.7390224450909062
tertiary,3,14.104776579337233
residential,1,308.68918380289574
primary,4,15.780915725955982
trunk,4,6.358601956060182
primary,3,25.881080770013764
secondary,3,22.968201468778254
residential,1,7.679032312434704
tertiary_link,4,8.327649151308144
primary,3,1.7227369334348908
tertiary,3,15.600024236100163
secondary,3,7.23180663971746
primary,3,0.5247348981135092
secondary,4,0.5599070945726744
trunk,3,1.49512427637646
residential,4,53.67866946173179
trunk,3,2.8030645499386093
tertiary,3,300.81074930709633
residential,3,7.160208720064134
trunk_link,4,3.625490371480252
secondary,3,4.267894105289106
residential,3,65.14489507592641
tertiary,3,28.31953263849448
residential,3,38.594949981621475
tertiary,4,17.39056924228998
primary,3,7.376189294869585
residential,4,6.965677621572746
secondary,3,10.428897284463817
primary,4,7.7977482683767025
primary,3,3.403756291736025
primary,1,4.330663499522449
residential,4,15.182932830702935
primary,3,2.885294611936865
primary,3,7.5000177271956385
primary_link,3,26.485017271173522
primary,3,2.115680478893484
secondary,3,0.9866882246228633
primary,4,5.111587790144234
secondary,4,4.641248530974188
tertiary,4,4.032837290299018
primary,3,234.23731387185637
secondary,4,1.1122589478156886
primary,3,0.7594195574921276
residential,4,72.07701231968625
primary,3,7.489628899276562
primary,4,2.818960242548577
residential,3,11.074491438629284
primary,3,14.53427544394544
tertiary,3,11.512943658599642
tertiary,4,383.08171720926487
secondary,4,1.2667044194985715
residential,3,10.953743511433126
primary,3,10.259750617757314
residential,3,6.831932672252793
residential,4,11.987884178531855
secondary,4,4.473863723434098
tertiary,3,99.98627832346192
secondary,4,2.208532365423259
primary,4,6.63594480023522
primary,4,6.63594480023522
tertiary,3,87.2957560633795
primary,3,2.000861793680626
primary,3,2.723307267585891
primary,3,2.723307267585891
primary,1,12.267348599008857
secondary,3,2.84062757898547
tertiary,3,551.4318441987898
residential,3,36.71360664357817
tertiary,3,5.604429730485166
trunk,3,0.8402152263402547
secondary,3,0.08401295308475765
trunk,3,11.152731443242464
motorway,1,4.73491860749535
primary,3,1.6497463585435175
tertiary,3,15.792531346369783
residential,3,154.24609344998433
tertiary,2,38.43965898273643
primary,3,24.000278111967347
secondary,3,4.7269142258603365
primary,4,7.059089747708561
residential,3,12.641694611333655
residential,3,10.225157516057845
secondary,4,14.438465292820954
primary,4,2.720678480851382
secondary,3,10.704870791311313
trunk,3,4.7671751474652355
secondary,3,1.5741853127678596
trunk_link,3,4.68302406789918
trunk,3,5.314597175606272
secondary,3,18.871987433661058
primary,3,6.315252541368756
primary,3,13.002492596328178
primary,3,7.87459963813527
primary,3,2.1653338078638105
primary,3,8.754975890676112
trunk,4,0.4690546763091482
secondary,3,0.7900815755663078
motorway_link,3,22.878206540498397
residential,3,14.137663206761406
tertiary,3,15.20263266842334
secondary,3,12.001222002504177
tertiary,3,16.786034261154576
trunk,3,10.711317018804552
trunk,3,7.900367844832427
primary,3,1.5692260926093897
residential,4,54.80248623074281
secondary,4,4.507455580367887
tertiary,3,20.562328201499053
primary,3,4.209074310229562
tertiary,3,35.198097424481524
primary,3,1.9910474311200161
primary,3,10.432491898365114
primary,3,8.551312487338405
tertiary,4,18.461657595055037
primary,3,9.33938729415699
tertiary,3,8.41183079502086
tertiary,3,10.567822277496417
secondary,4,2.568210408100021
tertiary,3,103.17568663991926
tertiary,3,8.34468085659352
tertiary,3,11.89396965384881
trunk,3,8.915329464561294
tertiary,3,15.055799456845424
tertiary,3,15.268734285037556
primary,4,2.229678981199299
primary,4,1.1888868108979993
primary,4,0.9581753035508781
tertiary,3,19.638607210359986
primary,3,12.914036960747305
secondary,4,3.6784146823200716
primary,4,4.344775191790142
trunk,3,7.726749329037852
trunk,4,6.86010806556747
tertiary,3,18.6154703506302
tertiary,3,8.053258305852626
secondary,3,4.506493391412454
tertiary,3,6.5171542911972
secondary,3,5.181638695923175
trunk,3,28.40026252917072
trunk,3,2.2542256415123467
primary,3,9.64962318086561
primary,4,5.903625194780814
trunk,3,4.626084753607812
residential,3,44.02343793192661
primary,3,2.3538388083613757
secondary,3,66.2909363221073
trunk,3,0.40832751399429107
primary,3,2.6221773039348957
secondary,4,1.4451913164684564
primary,4,5.433991139475208
tertiary,3,4.6934308410237415
trunk,4,1.2346075014204556
primary,3,3.356874350392009
primary,1,20.82594693743473
secondary,3,30.668513264263996
secondary,3,1.200935408956703
secondary,4,5.723141482477105
trunk,3,11.892479036384138
residential,3,52.033950915007075
trunk,3,8.007456220525329
trunk,3,8.007456220525329
trunk,3,4.791230835532768
trunk,3,0.32542942275447795
tertiary,3,8.678509367136792
secondary,3,3.354674051698798
trunk,3,2.075080111917286
trunk,3,9.210497374845637
primary,3,65.8707145213922
primary,4,39.567817497563595
residential,1,137.843356016449
tertiary,3,15.725773172790761
trunk,3,4.937020155866494
trunk,4,9.393244427164186
primary,4,23.17252833781851
trunk,3,16.579414784439226
trunk,3,4.960636732271654
tertiary,3,5.489980030224917
primary,3,4.2019969404112425
primary,3,14.455508401582659
trunk,4,2.174016548510122
primary,3,1.3241310309190335
primary,3,2.9346381770985515
primary,3,2.6697142575989776
residential,1,17.484435927026578
primary,3,4.02171972319762
secondary,3,3.194704095496616
primary,3,10.258601901244145
primary,3,5.043099338649698
trunk,3,1.763028936656214
motorway,3,7.832128803879978
tertiary,3,25.68465771456479
trunk,1,5.78813910561137
tertiary,3,111.96376095321409
primary,3,0.7964957749177605
motorway,3,1.2876511054711963
residential,1,158.0023295417727
tertiary,3,15.914999007981528
tertiary,3,20.841348640808786
primary,3,7.6715850592245705
